tc 1950550.0607581537
5.4825e+04 , 4.1986e-03
5.5142e+04 , 4.2276e-03
5.5459e+04 , 4.2566e-03
5.5775e+04 , 4.2856e-03
5.6092e+04 , 4.3147e-03
5.6409e+04 , 4.3438e-03
5.6726e+04 , 4.3729e-03
5.7043e+04 , 4.4021e-03
5.7360e+04 , 4.4314e-03
5.7677e+04 , 4.4606e-03
5.7994e+04 , 4.4899e-03
5.8311e+04 , 4.5193e-03
5.8628e+04 , 4.5487e-03
5.8945e+04 , 4.5781e-03
5.9261e+04 , 4.6076e-03
5.9578e+04 , 4.6371e-03
5.9895e+04 , 4.6666e-03
6.0212e+04 , 4.6962e-03
6.0529e+04 , 4.7258e-03
6.0846e+04 , 4.7554e-03
6.1163e+04 , 4.7851e-03
6.1480e+04 , 4.8149e-03
6.1797e+04 , 4.8446e-03
6.2114e+04 , 4.8744e-03
6.2430e+04 , 4.9043e-03
6.2747e+04 , 4.9342e-03
6.3064e+04 , 4.9641e-03
6.3381e+04 , 4.9941e-03
6.3698e+04 , 5.0241e-03
6.4015e+04 , 5.0541e-03
6.4332e+04 , 5.0842e-03
6.4649e+04 , 5.1143e-03
6.4966e+04 , 5.1444e-03
6.5283e+04 , 5.1746e-03
6.5600e+04 , 5.2049e-03
6.5916e+04 , 5.2351e-03
6.6233e+04 , 5.2654e-03
6.6550e+04 , 5.2958e-03
6.6867e+04 , 5.3262e-03
6.7184e+04 , 5.3566e-03
6.7501e+04 , 5.3870e-03
6.7818e+04 , 5.4175e-03
6.8135e+04 , 5.4480e-03
6.8452e+04 , 5.4786e-03
6.8769e+04 , 5.5092e-03
6.9086e+04 , 5.5399e-03
6.9402e+04 , 5.5705e-03
6.9719e+04 , 5.6012e-03
7.0036e+04 , 5.6320e-03
7.0353e+04 , 5.6628e-03
7.0670e+04 , 5.6936e-03
7.0987e+04 , 5.7245e-03
7.1304e+04 , 5.7554e-03
7.1621e+04 , 5.7863e-03
7.1938e+04 , 5.8173e-03
7.2255e+04 , 5.8483e-03
7.2571e+04 , 5.8793e-03
7.2888e+04 , 5.9104e-03
7.3205e+04 , 5.9415e-03
7.3522e+04 , 5.9727e-03
7.3839e+04 , 6.0039e-03
7.4156e+04 , 6.0351e-03
7.4473e+04 , 6.0664e-03
7.4790e+04 , 6.0977e-03
7.5107e+04 , 6.1290e-03
7.5424e+04 , 6.1604e-03
7.5741e+04 , 6.1918e-03
7.6057e+04 , 6.2233e-03
7.6374e+04 , 6.2548e-03
7.6691e+04 , 6.2863e-03
7.7008e+04 , 6.3178e-03
7.7325e+04 , 6.3494e-03
7.7642e+04 , 6.3811e-03
7.7959e+04 , 6.4127e-03
7.8276e+04 , 6.4444e-03
7.8593e+04 , 6.4762e-03
7.8910e+04 , 6.5080e-03
7.9226e+04 , 6.5398e-03
7.9543e+04 , 6.5716e-03
7.9860e+04 , 6.6035e-03
8.0177e+04 , 6.6354e-03
8.0494e+04 , 6.6674e-03
8.0811e+04 , 6.6994e-03
8.1128e+04 , 6.7314e-03
8.1445e+04 , 6.7635e-03
8.1762e+04 , 6.7956e-03
8.2079e+04 , 6.8277e-03
8.2396e+04 , 6.8599e-03
8.2712e+04 , 6.8921e-03
8.3029e+04 , 6.9243e-03
8.3346e+04 , 6.9566e-03
8.3663e+04 , 6.9889e-03
8.3980e+04 , 7.0212e-03
8.4297e+04 , 7.0536e-03
8.4614e+04 , 7.0860e-03
8.4931e+04 , 7.1185e-03
8.5248e+04 , 7.1510e-03
8.5565e+04 , 7.1835e-03
8.5882e+04 , 7.2161e-03
8.6198e+04 , 7.2487e-03
8.6515e+04 , 7.2813e-03
8.6832e+04 , 7.3140e-03
8.7149e+04 , 7.3467e-03
8.7466e+04 , 7.3794e-03
8.7783e+04 , 7.4122e-03
8.8100e+04 , 7.4450e-03
8.8417e+04 , 7.4778e-03
8.8734e+04 , 7.5107e-03
8.9051e+04 , 7.5436e-03
8.9367e+04 , 7.5766e-03
8.9684e+04 , 7.6096e-03
9.0001e+04 , 7.6426e-03
9.0318e+04 , 7.6756e-03
9.0635e+04 , 7.7087e-03
9.0952e+04 , 7.7419e-03
9.1269e+04 , 7.7750e-03
9.1586e+04 , 7.8082e-03
9.1903e+04 , 7.8414e-03
9.2220e+04 , 7.8747e-03
9.2537e+04 , 7.9080e-03
9.2853e+04 , 7.9413e-03
9.3170e+04 , 7.9747e-03
9.3487e+04 , 8.0081e-03
9.3804e+04 , 8.0416e-03
9.4121e+04 , 8.0750e-03
9.4438e+04 , 8.1085e-03
9.4755e+04 , 8.1421e-03
9.5072e+04 , 8.1757e-03
9.5389e+04 , 8.2093e-03
9.5706e+04 , 8.2429e-03
9.6023e+04 , 8.2766e-03
9.6339e+04 , 8.3103e-03
9.6656e+04 , 8.3441e-03
9.6973e+04 , 8.3779e-03
9.7290e+04 , 8.4117e-03
9.7607e+04 , 8.4455e-03
9.7924e+04 , 8.4794e-03
9.8241e+04 , 8.5134e-03
9.8558e+04 , 8.5473e-03
9.8875e+04 , 8.5813e-03
9.9192e+04 , 8.6154e-03
9.9508e+04 , 8.6494e-03
9.9825e+04 , 8.6835e-03
1.0014e+05 , 8.7177e-03
1.0046e+05 , 8.7518e-03
1.0078e+05 , 8.7860e-03
1.0109e+05 , 8.8203e-03
1.0141e+05 , 8.8546e-03
1.0173e+05 , 8.8889e-03
1.0204e+05 , 8.9232e-03
1.0236e+05 , 8.9576e-03
1.0268e+05 , 8.9920e-03
1.0299e+05 , 9.0265e-03
1.0331e+05 , 9.0609e-03
1.0363e+05 , 9.0955e-03
1.0395e+05 , 9.1300e-03
1.0426e+05 , 9.1646e-03
1.0458e+05 , 9.1992e-03
1.0490e+05 , 9.2339e-03
1.0521e+05 , 9.2686e-03
1.0553e+05 , 9.3033e-03
1.0585e+05 , 9.3380e-03
1.0616e+05 , 9.3728e-03
1.0648e+05 , 9.4077e-03
1.0680e+05 , 9.4425e-03
1.0711e+05 , 9.4774e-03
1.0743e+05 , 9.5123e-03
1.0775e+05 , 9.5473e-03
1.0806e+05 , 9.5823e-03
1.0838e+05 , 9.6173e-03
1.0870e+05 , 9.6524e-03
1.0902e+05 , 9.6875e-03
1.0933e+05 , 9.7226e-03
1.0965e+05 , 9.7578e-03
1.0997e+05 , 9.7930e-03
1.1028e+05 , 9.8282e-03
1.1060e+05 , 9.8635e-03
1.1092e+05 , 9.8987e-03
1.1123e+05 , 9.9341e-03
1.1155e+05 , 9.9694e-03
1.1187e+05 , 1.0005e-02
1.1218e+05 , 1.0040e-02
1.1250e+05 , 1.0076e-02
1.1282e+05 , 1.0111e-02
1.1314e+05 , 1.0147e-02
1.1345e+05 , 1.0182e-02
1.1377e+05 , 1.0218e-02
1.1409e+05 , 1.0254e-02
1.1440e+05 , 1.0289e-02
1.1472e+05 , 1.0325e-02
1.1504e+05 , 1.0361e-02
1.1535e+05 , 1.0396e-02
1.1567e+05 , 1.0432e-02
1.1599e+05 , 1.0468e-02
1.1630e+05 , 1.0504e-02
1.1662e+05 , 1.0540e-02
1.1694e+05 , 1.0576e-02
1.1726e+05 , 1.0612e-02
1.1757e+05 , 1.0648e-02
1.1789e+05 , 1.0684e-02
1.1821e+05 , 1.0720e-02
1.1852e+05 , 1.0756e-02
1.1884e+05 , 1.0792e-02
1.1916e+05 , 1.0828e-02
1.1947e+05 , 1.0864e-02
1.1979e+05 , 1.0900e-02
1.2011e+05 , 1.0937e-02
1.2042e+05 , 1.0973e-02
1.2074e+05 , 1.1009e-02
1.2106e+05 , 1.1046e-02
1.2137e+05 , 1.1082e-02
1.2169e+05 , 1.1118e-02
1.2201e+05 , 1.1155e-02
1.2233e+05 , 1.1191e-02
1.2264e+05 , 1.1228e-02
1.2296e+05 , 1.1264e-02
1.2328e+05 , 1.1301e-02
1.2359e+05 , 1.1338e-02
1.2391e+05 , 1.1374e-02
1.2423e+05 , 1.1411e-02
1.2454e+05 , 1.1448e-02
1.2486e+05 , 1.1484e-02
1.2518e+05 , 1.1521e-02
1.2549e+05 , 1.1558e-02
1.2581e+05 , 1.1595e-02
1.2613e+05 , 1.1632e-02
1.2645e+05 , 1.1669e-02
1.2676e+05 , 1.1706e-02
1.2708e+05 , 1.1742e-02
1.2740e+05 , 1.1779e-02
1.2771e+05 , 1.1817e-02
1.2803e+05 , 1.1854e-02
1.2835e+05 , 1.1891e-02
1.2866e+05 , 1.1928e-02
1.2898e+05 , 1.1965e-02
1.2930e+05 , 1.2002e-02
1.2961e+05 , 1.2039e-02
1.2993e+05 , 1.2077e-02
1.3025e+05 , 1.2114e-02
1.3057e+05 , 1.2151e-02
1.3088e+05 , 1.2189e-02
1.3120e+05 , 1.2226e-02
1.3152e+05 , 1.2264e-02
1.3183e+05 , 1.2301e-02
1.3215e+05 , 1.2339e-02
1.3247e+05 , 1.2376e-02
1.3278e+05 , 1.2414e-02
1.3310e+05 , 1.2451e-02
1.3342e+05 , 1.2489e-02
1.3373e+05 , 1.2527e-02
1.3405e+05 , 1.2564e-02
1.3437e+05 , 1.2602e-02
1.3469e+05 , 1.2640e-02
1.3500e+05 , 1.2678e-02
1.3532e+05 , 1.2715e-02
1.3564e+05 , 1.2753e-02
1.3595e+05 , 1.2791e-02
1.3627e+05 , 1.2829e-02
1.3659e+05 , 1.2867e-02
1.3690e+05 , 1.2905e-02
1.3722e+05 , 1.2943e-02
1.3754e+05 , 1.2981e-02
1.3785e+05 , 1.3019e-02
1.3817e+05 , 1.3057e-02
1.3849e+05 , 1.3096e-02
1.3880e+05 , 1.3134e-02
1.3912e+05 , 1.3172e-02
1.3944e+05 , 1.3210e-02
1.3976e+05 , 1.3249e-02
1.4007e+05 , 1.3287e-02
1.4039e+05 , 1.3325e-02
1.4071e+05 , 1.3364e-02
1.4102e+05 , 1.3402e-02
1.4134e+05 , 1.3441e-02
1.4166e+05 , 1.3479e-02
1.4197e+05 , 1.3518e-02
1.4229e+05 , 1.3556e-02
1.4261e+05 , 1.3595e-02
1.4292e+05 , 1.3633e-02
1.4324e+05 , 1.3672e-02
1.4356e+05 , 1.3711e-02
1.4388e+05 , 1.3750e-02
1.4419e+05 , 1.3788e-02
1.4451e+05 , 1.3827e-02
1.4483e+05 , 1.3866e-02
1.4514e+05 , 1.3905e-02
1.4546e+05 , 1.3944e-02
1.4578e+05 , 1.3983e-02
1.4609e+05 , 1.4022e-02
1.4641e+05 , 1.4061e-02
1.4673e+05 , 1.4100e-02
1.4704e+05 , 1.4139e-02
1.4736e+05 , 1.4178e-02
1.4768e+05 , 1.4217e-02
1.4800e+05 , 1.4256e-02
1.4831e+05 , 1.4296e-02
1.4863e+05 , 1.4335e-02
1.4895e+05 , 1.4374e-02
1.4926e+05 , 1.4413e-02
1.4958e+05 , 1.4453e-02
1.4990e+05 , 1.4492e-02
1.5021e+05 , 1.4532e-02
1.5053e+05 , 1.4571e-02
1.5085e+05 , 1.4611e-02
1.5116e+05 , 1.4650e-02
1.5148e+05 , 1.4690e-02
1.5180e+05 , 1.4730e-02
1.5211e+05 , 1.4769e-02
1.5243e+05 , 1.4809e-02
1.5275e+05 , 1.4849e-02
1.5307e+05 , 1.4889e-02
1.5338e+05 , 1.4928e-02
1.5370e+05 , 1.4968e-02
1.5402e+05 , 1.5008e-02
1.5433e+05 , 1.5048e-02
1.5465e+05 , 1.5088e-02
1.5497e+05 , 1.5128e-02
1.5528e+05 , 1.5168e-02
1.5560e+05 , 1.5208e-02
1.5592e+05 , 1.5249e-02
1.5623e+05 , 1.5289e-02
1.5655e+05 , 1.5329e-02
1.5687e+05 , 1.5369e-02
1.5719e+05 , 1.5410e-02
1.5750e+05 , 1.5450e-02
1.5782e+05 , 1.5490e-02
1.5814e+05 , 1.5531e-02
1.5845e+05 , 1.5571e-02
1.5877e+05 , 1.5612e-02
1.5909e+05 , 1.5652e-02
1.5940e+05 , 1.5693e-02
1.5972e+05 , 1.5733e-02
1.6004e+05 , 1.5774e-02
1.6035e+05 , 1.5814e-02
1.6067e+05 , 1.5855e-02
1.6099e+05 , 1.5896e-02
1.6131e+05 , 1.5937e-02
1.6162e+05 , 1.5977e-02
1.6194e+05 , 1.6018e-02
1.6226e+05 , 1.6059e-02
1.6257e+05 , 1.6100e-02
1.6289e+05 , 1.6141e-02
1.6321e+05 , 1.6182e-02
1.6352e+05 , 1.6223e-02
1.6384e+05 , 1.6264e-02
1.6416e+05 , 1.6305e-02
1.6447e+05 , 1.6346e-02
1.6479e+05 , 1.6387e-02
1.6511e+05 , 1.6428e-02
1.6542e+05 , 1.6469e-02
1.6574e+05 , 1.6510e-02
1.6606e+05 , 1.6552e-02
1.6638e+05 , 1.6593e-02
1.6669e+05 , 1.6634e-02
1.6701e+05 , 1.6675e-02
1.6733e+05 , 1.6717e-02
1.6764e+05 , 1.6758e-02
1.6796e+05 , 1.6800e-02
1.6828e+05 , 1.6841e-02
1.6859e+05 , 1.6882e-02
1.6891e+05 , 1.6924e-02
1.6923e+05 , 1.6966e-02
1.6954e+05 , 1.7007e-02
1.6986e+05 , 1.7049e-02
1.7018e+05 , 1.7090e-02
1.7050e+05 , 1.7132e-02
1.7081e+05 , 1.7174e-02
1.7113e+05 , 1.7215e-02
1.7145e+05 , 1.7257e-02
1.7176e+05 , 1.7299e-02
1.7208e+05 , 1.7340e-02
1.7240e+05 , 1.7382e-02
1.7271e+05 , 1.7424e-02
1.7303e+05 , 1.7466e-02
1.7335e+05 , 1.7508e-02
1.7366e+05 , 1.7550e-02
1.7398e+05 , 1.7592e-02
1.7430e+05 , 1.7634e-02
1.7462e+05 , 1.7676e-02
1.7493e+05 , 1.7718e-02
1.7525e+05 , 1.7760e-02
1.7557e+05 , 1.7802e-02
1.7588e+05 , 1.7844e-02
1.7620e+05 , 1.7886e-02
1.7652e+05 , 1.7928e-02
1.7683e+05 , 1.7971e-02
1.7715e+05 , 1.8013e-02
1.7747e+05 , 1.8055e-02
1.7778e+05 , 1.8097e-02
1.7810e+05 , 1.8140e-02
1.7842e+05 , 1.8182e-02
1.7873e+05 , 1.8224e-02
1.7905e+05 , 1.8267e-02
1.7937e+05 , 1.8309e-02
1.7969e+05 , 1.8352e-02
1.8000e+05 , 1.8394e-02
1.8032e+05 , 1.8437e-02
1.8064e+05 , 1.8479e-02
1.8095e+05 , 1.8522e-02
1.8127e+05 , 1.8564e-02
1.8159e+05 , 1.8607e-02
1.8190e+05 , 1.8649e-02
1.8222e+05 , 1.8692e-02
1.8254e+05 , 1.8735e-02
1.8285e+05 , 1.8777e-02
1.8317e+05 , 1.8820e-02
1.8349e+05 , 1.8863e-02
1.8381e+05 , 1.8906e-02
1.8412e+05 , 1.8949e-02
1.8444e+05 , 1.8991e-02
1.8476e+05 , 1.9034e-02
1.8507e+05 , 1.9077e-02
1.8539e+05 , 1.9120e-02
1.8571e+05 , 1.9163e-02
1.8602e+05 , 1.9206e-02
1.8634e+05 , 1.9249e-02
1.8666e+05 , 1.9292e-02
1.8697e+05 , 1.9335e-02
1.8729e+05 , 1.9378e-02
1.8761e+05 , 1.9421e-02
1.8793e+05 , 1.9464e-02
1.8824e+05 , 1.9508e-02
1.8856e+05 , 1.9551e-02
1.8888e+05 , 1.9594e-02
1.8919e+05 , 1.9637e-02
1.8951e+05 , 1.9681e-02
1.8983e+05 , 1.9724e-02
1.9014e+05 , 1.9767e-02
1.9046e+05 , 1.9811e-02
1.9078e+05 , 1.9854e-02
1.9109e+05 , 1.9897e-02
1.9141e+05 , 1.9941e-02
1.9173e+05 , 1.9984e-02
1.9205e+05 , 2.0028e-02
1.9236e+05 , 2.0071e-02
1.9268e+05 , 2.0115e-02
1.9300e+05 , 2.0159e-02
1.9331e+05 , 2.0202e-02
1.9363e+05 , 2.0246e-02
1.9395e+05 , 2.0289e-02
1.9426e+05 , 2.0333e-02
1.9458e+05 , 2.0377e-02
1.9490e+05 , 2.0421e-02
1.9521e+05 , 2.0464e-02
1.9553e+05 , 2.0508e-02
1.9585e+05 , 2.0552e-02
1.9616e+05 , 2.0596e-02
1.9648e+05 , 2.0640e-02
1.9680e+05 , 2.0684e-02
1.9712e+05 , 2.0728e-02
1.9743e+05 , 2.0772e-02
1.9775e+05 , 2.0816e-02
1.9807e+05 , 2.0860e-02
1.9838e+05 , 2.0904e-02
1.9870e+05 , 2.0948e-02
1.9902e+05 , 2.0992e-02
1.9933e+05 , 2.1036e-02
1.9965e+05 , 2.1081e-02
1.9997e+05 , 2.1125e-02
2.0028e+05 , 2.1169e-02
2.0060e+05 , 2.1213e-02
2.0092e+05 , 2.1258e-02
2.0124e+05 , 2.1302e-02
2.0155e+05 , 2.1347e-02
2.0187e+05 , 2.1391e-02
2.0219e+05 , 2.1435e-02
2.0250e+05 , 2.1480e-02
2.0282e+05 , 2.1524e-02
2.0314e+05 , 2.1569e-02
2.0345e+05 , 2.1614e-02
2.0377e+05 , 2.1658e-02
2.0409e+05 , 2.1703e-02
2.0440e+05 , 2.1748e-02
2.0472e+05 , 2.1792e-02
2.0504e+05 , 2.1837e-02
2.0536e+05 , 2.1882e-02
2.0567e+05 , 2.1927e-02
2.0599e+05 , 2.1972e-02
2.0631e+05 , 2.2016e-02
2.0662e+05 , 2.2061e-02
2.0694e+05 , 2.2106e-02
2.0726e+05 , 2.2151e-02
2.0757e+05 , 2.2196e-02
2.0789e+05 , 2.2242e-02
2.0821e+05 , 2.2287e-02
2.0852e+05 , 2.2332e-02
2.0884e+05 , 2.2377e-02
2.0916e+05 , 2.2422e-02
2.0947e+05 , 2.2467e-02
2.0979e+05 , 2.2513e-02
2.1011e+05 , 2.2558e-02
2.1043e+05 , 2.2603e-02
2.1074e+05 , 2.2649e-02
2.1106e+05 , 2.2694e-02
2.1138e+05 , 2.2740e-02
2.1169e+05 , 2.2785e-02
2.1201e+05 , 2.2831e-02
2.1233e+05 , 2.2876e-02
2.1264e+05 , 2.2922e-02
2.1296e+05 , 2.2967e-02
2.1328e+05 , 2.3013e-02
2.1359e+05 , 2.3059e-02
2.1391e+05 , 2.3105e-02
2.1423e+05 , 2.3150e-02
2.1455e+05 , 2.3196e-02
2.1486e+05 , 2.3242e-02
2.1518e+05 , 2.3288e-02
2.1550e+05 , 2.3334e-02
2.1581e+05 , 2.3380e-02
2.1613e+05 , 2.3426e-02
2.1645e+05 , 2.3472e-02
2.1676e+05 , 2.3518e-02
2.1708e+05 , 2.3564e-02
2.1740e+05 , 2.3610e-02
2.1771e+05 , 2.3656e-02
2.1803e+05 , 2.3702e-02
2.1835e+05 , 2.3749e-02
2.1867e+05 , 2.3795e-02
2.1898e+05 , 2.3841e-02
2.1930e+05 , 2.3888e-02
2.1962e+05 , 2.3934e-02
2.1993e+05 , 2.3980e-02
2.2025e+05 , 2.4027e-02
2.2057e+05 , 2.4073e-02
2.2088e+05 , 2.4120e-02
2.2120e+05 , 2.4166e-02
2.2152e+05 , 2.4213e-02
2.2183e+05 , 2.4259e-02
2.2215e+05 , 2.4306e-02
2.2247e+05 , 2.4353e-02
2.2278e+05 , 2.4399e-02
2.2310e+05 , 2.4446e-02
2.2342e+05 , 2.4493e-02
2.2374e+05 , 2.4540e-02
2.2405e+05 , 2.4587e-02
2.2437e+05 , 2.4634e-02
2.2469e+05 , 2.4680e-02
2.2500e+05 , 2.4727e-02
2.2532e+05 , 2.4774e-02
2.2564e+05 , 2.4821e-02
2.2595e+05 , 2.4868e-02
2.2627e+05 , 2.4916e-02
2.2659e+05 , 2.4963e-02
2.2690e+05 , 2.5010e-02
2.2722e+05 , 2.5057e-02
2.2754e+05 , 2.5104e-02
2.2786e+05 , 2.5151e-02
2.2817e+05 , 2.5199e-02
2.2849e+05 , 2.5246e-02
2.2881e+05 , 2.5293e-02
2.2912e+05 , 2.5341e-02
2.2944e+05 , 2.5388e-02
2.2976e+05 , 2.5436e-02
2.3007e+05 , 2.5483e-02
2.3039e+05 , 2.5531e-02
2.3071e+05 , 2.5578e-02
2.3102e+05 , 2.5626e-02
2.3134e+05 , 2.5673e-02
2.3166e+05 , 2.5721e-02
2.3198e+05 , 2.5769e-02
2.3229e+05 , 2.5816e-02
2.3261e+05 , 2.5864e-02
2.3293e+05 , 2.5912e-02
2.3324e+05 , 2.5960e-02
2.3356e+05 , 2.6007e-02
2.3388e+05 , 2.6055e-02
2.3419e+05 , 2.6103e-02
2.3451e+05 , 2.6151e-02
2.3483e+05 , 2.6199e-02
2.3514e+05 , 2.6247e-02
2.3546e+05 , 2.6295e-02
2.3578e+05 , 2.6343e-02
2.3609e+05 , 2.6391e-02
2.3641e+05 , 2.6439e-02
2.3673e+05 , 2.6487e-02
2.3705e+05 , 2.6536e-02
2.3736e+05 , 2.6584e-02
2.3768e+05 , 2.6632e-02
2.3800e+05 , 2.6680e-02
2.3831e+05 , 2.6729e-02
2.3863e+05 , 2.6777e-02
2.3895e+05 , 2.6825e-02
2.3926e+05 , 2.6874e-02
2.3958e+05 , 2.6922e-02
2.3990e+05 , 2.6971e-02
2.4021e+05 , 2.7019e-02
2.4053e+05 , 2.7068e-02
2.4085e+05 , 2.7116e-02
2.4117e+05 , 2.7165e-02
2.4148e+05 , 2.7213e-02
2.4180e+05 , 2.7262e-02
2.4212e+05 , 2.7311e-02
2.4243e+05 , 2.7359e-02
2.4275e+05 , 2.7408e-02
2.4307e+05 , 2.7457e-02
2.4338e+05 , 2.7506e-02
2.4370e+05 , 2.7554e-02
2.4402e+05 , 2.7603e-02
2.4433e+05 , 2.7652e-02
2.4465e+05 , 2.7701e-02
2.4497e+05 , 2.7750e-02
2.4529e+05 , 2.7799e-02
2.4560e+05 , 2.7848e-02
2.4592e+05 , 2.7897e-02
