time, Ndiff
Initial Al26 0.0005
1.7128841459067066 , 2.404681200021437
1.7431871762097366 , 2.404681200021437
1.7734902065127671 , 0.9850046919741693
1.8037932368157972 , 0.9850046919741693
1.8340962671188275 , 0.9850046919741693
1.864399297421858 , 0.9850046919741693
1.894702327724888 , 0.9850046919741693
1.9250053580279185 , 0.9850046919741693
1.955308388330949 , 0.9850046919741693
1.9856114186339788 , 0.9850046919741693
2.0159144489370098 , 0.9850046919741693
2.0462174792400396 , 0.9850046919741693
2.07652050954307 , 0.9850046919741693
2.1068235398461 , 0.9850046919741693
2.1371265701491304 , 0.9850046919741693
2.1674296004521607 , 0.9850046919741693
2.1977326307551914 , 0.9850046919741693
2.2280356610582213 , 0.5108921494102007
2.258338691361252 , 0.5108921494102007
2.2886417216642823 , 0.5108921494102007
2.3189447519673125 , 0.5108921494102007
2.349247782270343 , 0.5108921494102007
2.379550812573373 , 0.5108921494102007
2.4098538428764034 , 0.5108921494102007
2.4401568731794336 , 0.5108921494102007
2.470459903482464 , 0.5108921494102007
2.500762933785494 , 0.5108921494102007
2.5310659640885245 , 0.30385430702860416
2.561368994391555 , 0.30385430702860416
2.5916720246945855 , 0.30385430702860416
2.6219750549976153 , 0.30385430702860416
2.652278085300646 , 0.30385430702860416
2.682581115603676 , 0.30385430702860416
2.7128841459067066 , 0.19763047433901634
2.743187176209737 , 0.19763047433901634
2.7734902065127667 , 0.19763047433901634
2.8037932368157974 , 0.19763047433901634
2.8340962671188277 , 0.13690886380537035
2.864399297421858 , 0.13690886380537035
2.8947023277248882 , 0.13690886380537035
2.9250053580279185 , 0.09939307137270019
2.9553083883309488 , 0.09939307137270019
2.985611418633979 , 0.07481511707305609
3.0159144489370093 , 0.057958026412543696
3.04621747924004 , 0.057958026412543696
3.0765205095430703 , 0.04596260381624655
3.106823539846101 , 0.03054623061585087
3.137126570149131 , 0.01830935200807873
Initial Al26 0.0001
0.48971133245679005 , 2.404681200021437
0.5200143627598204 , 2.404681200021437
0.5503173930628508 , 0.9850046919741693
0.580620423365881 , 0.9850046919741693
0.6109234536689113 , 0.9850046919741693
0.6412264839719416 , 0.9850046919741693
0.671529514274972 , 0.9850046919741693
0.7018325445780023 , 0.9850046919741693
0.7321355748810325 , 0.9850046919741693
0.7624386051840628 , 0.9850046919741693
0.7927416354870933 , 0.9850046919741693
0.8230446657901235 , 0.9850046919741693
0.8533476960931539 , 0.9850046919741693
0.8836507263961839 , 0.9850046919741693
0.9139537566992144 , 0.9850046919741693
0.9442567870022446 , 0.9850046919741693
0.9745598173052751 , 0.9850046919741693
1.0048628476083052 , 0.5108921494102007
1.0351658779113355 , 0.5108921494102007
1.0654689082143658 , 0.5108921494102007
1.0957719385173963 , 0.5108921494102007
1.1260749688204263 , 0.5108921494102007
1.156377999123457 , 0.5108921494102007
1.1866810294264871 , 0.5108921494102007
1.2169840597295174 , 0.5108921494102007
1.2472870900325477 , 0.5108921494102007
1.2775901203355782 , 0.5108921494102007
1.3078931506386082 , 0.30385430702860416
1.3381961809416387 , 0.30385430702860416
1.3684992112446688 , 0.30385430702860416
1.3988022415476993 , 0.30385430702860416
1.4291052718507298 , 0.30385430702860416
1.45940830215376 , 0.30385430702860416
1.4897113324567903 , 0.19763047433901634
1.5200143627598204 , 0.19763047433901634
1.5503173930628509 , 0.19763047433901634
1.580620423365881 , 0.19763047433901634
1.6109234536689114 , 0.13690886380537035
1.6412264839719415 , 0.13690886380537035
1.671529514274972 , 0.13690886380537035
1.7018325445780023 , 0.09939307137270019
1.7321355748810328 , 0.09939307137270019
1.7624386051840628 , 0.07481511707305609
1.792741635487093 , 0.057958026412543696
1.8230446657901236 , 0.057958026412543696
1.853347696093154 , 0.04596260381624655
1.8836507263961846 , 0.03054623061585087
1.9139537566992144 , 0.01830935200807873
Initial Al26 SS
0.0 , 2.404681200021437
0.030303030303030304 , 2.404681200021437
0.06060606060606061 , 0.9850046919741693
0.09090909090909091 , 0.9850046919741693
0.12121212121212122 , 0.9850046919741693
0.15151515151515152 , 0.9850046919741693
0.18181818181818182 , 0.9850046919741693
0.21212121212121213 , 0.9850046919741693
0.24242424242424243 , 0.9850046919741693
0.2727272727272727 , 0.9850046919741693
0.30303030303030304 , 0.9850046919741693
0.33333333333333337 , 0.9850046919741693
0.36363636363636365 , 0.9850046919741693
0.3939393939393939 , 0.9850046919741693
0.42424242424242425 , 0.9850046919741693
0.4545454545454546 , 0.9850046919741693
0.48484848484848486 , 0.9850046919741693
0.5151515151515151 , 0.5108921494102007
0.5454545454545454 , 0.5108921494102007
0.5757575757575758 , 0.5108921494102007
0.6060606060606061 , 0.5108921494102007
0.6363636363636364 , 0.5108921494102007
0.6666666666666667 , 0.5108921494102007
0.696969696969697 , 0.5108921494102007
0.7272727272727273 , 0.5108921494102007
0.7575757575757576 , 0.5108921494102007
0.7878787878787878 , 0.5108921494102007
0.8181818181818182 , 0.30385430702860416
0.8484848484848485 , 0.30385430702860416
0.8787878787878788 , 0.30385430702860416
0.9090909090909092 , 0.30385430702860416
0.9393939393939394 , 0.30385430702860416
0.9696969696969697 , 0.30385430702860416
1.0 , 0.19763047433901634
1.0303030303030303 , 0.19763047433901634
1.0606060606060606 , 0.19763047433901634
1.0909090909090908 , 0.19763047433901634
1.1212121212121213 , 0.13690886380537035
1.1515151515151516 , 0.13690886380537035
1.1818181818181819 , 0.13690886380537035
1.2121212121212122 , 0.09939307137270019
1.2424242424242424 , 0.09939307137270019
1.2727272727272727 , 0.07481511707305609
1.303030303030303 , 0.057958026412543696
